shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10141,51.044588,-114.062336,450001,14.131
10141,51.044540,-114.060637,450002,14.250
10141,51.044471,-114.058179,450003,14.423
10141,51.044447,-114.057324,450004,14.483
10141,51.044447,-114.057324,460001,14.483
10141,51.044401,-114.055710,460002,14.596
10141,51.044330,-114.053209,460003,14.772
10141,51.044262,-114.050822,460004,14.939
10141,51.044220,-114.049850,460005,15.008
10141,51.044206,-114.049676,460006,15.020
10141,51.044192,-114.049461,460007,15.035
10141,51.044175,-114.049320,460008,15.045
10141,51.044141,-114.049006,460009,15.068
10141,51.044085,-114.048625,460010,15.095
10141,51.044085,-114.048625,470001,15.095
10141,51.044045,-114.048343,470002,15.115
10141,51.043996,-114.047936,470003,15.144
10141,51.043976,-114.047706,470004,15.161
10141,51.043961,-114.047478,470005,15.177
10141,51.043944,-114.047067,470006,15.206
10141,51.043938,-114.046826,470007,15.222
10141,51.043927,-114.046503,470008,15.245
10141,51.043903,-114.045646,470009,15.305
10141,51.043866,-114.044451,470010,15.389
10141,51.043862,-114.044090,470011,15.415
10141,51.043849,-114.043717,470012,15.441
10141,51.043841,-114.043666,470013,15.444
10141,51.043832,-114.043620,470014,15.448
10141,51.043722,-114.043109,470015,15.486
10141,51.043655,-114.042828,470016,15.507
10141,51.043533,-114.042322,470017,15.545
10141,51.043488,-114.042119,470018,15.560
10141,51.043329,-114.041469,470019,15.609
10141,51.043189,-114.040881,470020,15.653
10141,51.043189,-114.040881,480001,15.653
10141,51.043045,-114.040277,480002,15.698
10141,51.042988,-114.040045,480003,15.716
10141,51.042848,-114.039458,480004,15.760
10141,51.042711,-114.038884,480005,15.803
10141,51.042711,-114.038884,490001,15.803
10141,51.042463,-114.037853,490002,15.880
10141,51.042237,-114.036904,490003,15.951
10141,51.042195,-114.036768,490004,15.962
10141,51.041983,-114.036223,490005,16.007
10141,51.041983,-114.036223,500001,16.007
10141,51.041254,-114.034347,500002,16.162
10141,51.041088,-114.033918,500003,16.197
10141,51.041088,-114.033918,510001,16.197
10141,51.040210,-114.031660,510002,16.383
10141,51.040069,-114.031295,510003,16.413
10141,51.040069,-114.031295,520001,16.413
10141,51.039166,-114.028973,520002,16.604
10141,51.038973,-114.028477,520003,16.645
10141,51.038973,-114.028477,530001,16.645
10141,51.038749,-114.027902,530002,16.693
10141,51.038494,-114.027245,530003,16.747
10141,51.037822,-114.025516,530004,16.889
10141,51.037690,-114.025175,530005,16.918
10141,51.037673,-114.025133,530006,16.921
10141,51.037507,-114.024705,530007,16.956
